Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
61	7446059	n/a	0	0	n/a	N	0	1000	1640	737	3.49	63.7	474	50304	1640	n/a	280	1556	n/a	5032	1624	n/a	36540	1640	n/a	
62	7446061	n/a	0	0	n/a	N	0	1000	1292	583	4.07	97.6	527	53520	1292	n/a	492	1244	n/a	12232	1292	n/a	58840	1292	n/a	
63	7446517	n/a	0	0	n/a	N	0	0000	228	17.0	0.40	2.41	2.75	7408	228	n/a	228	228	n/a	1248	228	n/a	1328	228	n/a	
64	7446623	n/a	0	0	n/a	N	0	0000	132	6.96	0.04	0.12	1.02	4680	132	n/a	60	128	n/a	104	132	n/a	920	132	n/a	
65	7446758	n/a	0	0	n/a	N	0	1000	1868	968	8.20	172	865	55188	1868	n/a	580	1792	n/a	13804	1868	n/a	65532	1868	n/a	
66	7446761	n/a	0	0	n/a	N	0	0000	5828	2962	31.6	633	3071	65532	5828	n/a	1276	5372	n/a	18432	5704	n/a	65532	5828	n/a	
67	7446762	n/a	0	0	n/a	N	0	1000	2032	1292	19.6	675	1356	65532	2032	n/a	1448	1844	n/a	46064	2032	n/a	65532	2032	n/a	
68	7446764	n/a	0	0	n/a	N	0	1000	1984	711	5.21	148	817	39324	1984	n/a	396	1912	n/a	11396	1972	n/a	57804	1984	n/a	
69	7448095	n/a	0	0	n/a	N	0	0000	128	6.80	0.05	0.06	0.41	4756	128	n/a	60	124	n/a	60	128	n/a	428	128	n/a	
70	7448296	n/a	0	0	n/a	N	0	0000	84	3.86	0.04	0.16	0.78	3868	84	n/a	76	80	n/a	188	84	n/a	876	84	n/a	
71	7449018	n/a	0	0	n/a	N	0	1000	1560	803	4.49	75.0	411	56472	1560	n/a	368	1536	n/a	7004	1560	n/a	36704	1560	n/a	
72	7449143	n/a	0	0	n/a	N	0	1000	1708	809	20.8	529	1190	48692	1708	n/a	1660	1668	n/a	39356	1708	n/a	65532	1708	n/a	
73	7449144	n/a	0	0	n/a	N	0	1000	1764	942	28.6	346	1140	58708	1764	n/a	2068	1692	n/a	24796	1764	n/a	65532	1764	n/a	
74	7449145	n/a	0	0	n/a	N	0	1000	1984	975	14.5	376	1328	52028	1984	n/a	1060	1896	n/a	27820	1984	n/a	65532	1984	n/a	
