Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
91	7973862	n/a	0	0	n/a	N	0	1000	2204	1249	27.3	930	1543	61760	2204	n/a	1972	2096	n/a	61020	2204	n/a	65532	2204	n/a	
92	7975298	n/a	0	0	n/a	N	0	0000	1980	571	3.31	223	955	37120	1980	n/a	256	1920	n/a	15896	1980	n/a	65012	1980	n/a	
93	7975299	n/a	0	0	n/a	N	0	0000	1472	576	2.03	122	545	46528	1472	n/a	224	1424	n/a	13416	1472	n/a	51128	1472	n/a	
94	7975301	n/a	0	0	n/a	N	0	1000	1924	770	11.7	428	904	43792	1924	n/a	876	1888	n/a	28708	1924	n/a	56024	1924	n/a	
95	7975304	n/a	0	0	n/a	N	0	1000	2016	759	2.39	88.1	614	38200	2016	n/a	156	1984	n/a	5596	2016	n/a	38660	2016	n/a	
96	7975305	n/a	0	0	n/a	N	0	1000	1764	699	2.26	51.9	282	40588	1764	n/a	180	1744	n/a	3932	1764	n/a	20256	1764	n/a	
97	7975306	n/a	0	0	n/a	N	0	1000	1648	747	8.58	375	951	51328	1648	n/a	796	1504	n/a	32636	1596	n/a	65532	1648	n/a	
98	7975308	n/a	0	0	n/a	N	0	1000	1788	678	5.48	212	1031	51088	1788	n/a	456	1768	n/a	18340	1788	n/a	65532	1788	n/a	
99	7975309	n/a	0	0	n/a	N	0	1000	2348	1200	7.15	474	1156	65532	2348	n/a	592	2276	n/a	41416	2348	n/a	65532	2348	n/a	
100	7975309	n/a	0	0	n/a	N	0	0000	264	20.1	0.06	0.11	0.61	9176	264	n/a	52	232	n/a	76	240	n/a	412	256	n/a	
101	7975310	n/a	0	0	n/a	N	0	1000	1884	823	7.48	256	905	50416	1884	n/a	668	1696	n/a	20292	1748	n/a	65532	1860	n/a	
102	7975314	n/a	0	0	n/a	N	0	1000	1524	629	2.47	73.9	352	42608	1524	n/a	220	1492	n/a	6532	1524	n/a	30212	1524	n/a	
103	7975316	n/a	0	0	n/a	N	0	1000	1076	688	2.81	64.8	371	65532	1076	n/a	352	1032	n/a	7588	1076	n/a	41412	1076	n/a	
104	7975318	n/a	0	0	n/a	N	0	0000	1424	559	3.59	155	717	41680	1424	n/a	376	1380	n/a	14104	1424	n/a	62764	1424	n/a	
105	7975584	n/a	0	0	n/a	N	0	0000	3388	2366	24.8	926	2564	65532	3388	n/a	1288	3296	n/a	41464	3388	n/a	65532	3388	n/a	
