Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
77	4989827	n/a	0	0	n/a	N	0	111000	1852	1005	0.58	96.6	378	57952	1852	n/a	76	1780	n/a	7396	1848	n/a	26972	1852	n/a	
78	4990018	n/a	0	0	n/a	N	0	000000	152	8.64	0.05	0.07	0.14	5312	152	n/a	52	140	n/a	68	152	n/a	176	128	n/a	
79	4990378	n/a	0	0	n/a	N	0	110000	1356	572	0.47	113	210	48032	1356	n/a	64	1312	n/a	11824	1356	n/a	21924	1356	n/a	
80	4990379	n/a	0	0	n/a	N	0	101000	2384	952	0.85	159	385	45764	2384	n/a	76	2292	n/a	10368	2384	n/a	20816	2384	n/a	
81	4990389	n/a	0	0	n/a	N	0	111000	2292	869	0.83	199	662	49088	2292	n/a	72	2160	n/a	16188	2292	n/a	48572	2292	n/a	
82	4990392	n/a	0	0	n/a	N	0	111000	1880	724	0.65	62.7	269	44500	1880	n/a	68	1836	n/a	4892	1880	n/a	19960	1880	n/a	
83	4990454	n/a	0	0	n/a	N	0	111000	2148	996	0.71	191	413	49276	2148	n/a	80	2088	n/a	11788	2148	n/a	22984	2148	n/a	
84	4990459	n/a	0	0	n/a	N	0	111000	1928	657	0.64	4.36	25.5	35960	1928	n/a	76	1808	n/a	356	1864	n/a	2084	1928	n/a	
85	4990463	n/a	0	0	n/a	N	0	100000	1564	522	0.53	50.7	169	40660	1564	n/a	64	1512	n/a	5632	1452	n/a	15932	1564	n/a	
86	4990941	n/a	0	0	n/a	N	0	000000	180	10.8	0.07	0.08	0.35	5828	180	n/a	60	176	n/a	68	172	n/a	280	180	n/a	
87	4991134	n/a	0	0	n/a	N	0	000000	232	22.5	0.08	0.06	0.13	10232	232	n/a	64	224	n/a	48	220	n/a	128	172	n/a	
88	4991303	n/a	0	0	n/a	N	0	000000	536	30.8	0.16	0.26	1.00	5276	536	n/a	52	512	n/a	64	532	n/a	316	532	n/a	
89	4991303	n/a	0	0	n/a	N	0	111000	1732	833	0.60	40.2	209	51884	1732	n/a	76	1636	n/a	3328	1696	n/a	16692	1732	n/a	
90	4991306	n/a	0	0	n/a	N	0	000000	820	169	0.25	1.62	3.81	27320	820	n/a	64	704	n/a	288	820	n/a	776	820	n/a	
